frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
496,0.5176564455032349,0.36243876814842224,-0.36699095368385315,0.5336549878120422,0.33466073870658875,-0.3535885512828827,0.5417582988739014,0.33478236198425293,-0.3535234034061432,0.5491240620613098,0.33510535955429077,-0.3534139096736908,0.5078018307685852,0.3357395827770233,-0.3490085005760193,0.5012199282646179,0.33587098121643066,-0.3490234911441803,0.4958136975765228,0.3359752893447876,-0.34894970059394836,0.571868360042572,0.3451494872570038,-0.24063366651535034,0.4912586510181427,0.34919503331184387,-0.21844814717769623,0.5358932018280029,0.3974693715572357,-0.3217581510543823,0.5066545605659485,0.39770251512527466,-0.31446781754493713,0.5980790257453918,0.4092525243759155,-0.15539726614952087,0.4856886565685272,0.45647427439689636,-0.15877601504325867,0.6495010256767273,0.457865834236145,-0.2780288755893707,0.479158490896225,0.5764225721359253,-0.22312112152576447,0.6119938492774963,0.5027006268501282,-0.5128405690193176,0.5280413627624512,0.665414035320282,-0.38028469681739807,0.6057905554771423,0.5400875210762024,-0.5724430084228516,0.5411901473999023,0.7029598355293274,-0.42990297079086304,0.5935327410697937,0.5276432633399963,-0.5688153505325317,0.5520344972610474,0.6805065870285034,-0.4400162696838379,0.5913137793540955,0.5178811550140381,-0.5169026255607605,0.5483033657073975,0.6669996380805969,-0.38640648126602173,0.5984150171279907,0.6948113441467285,0.010691395960748196,0.5301445126533508,0.7004954814910889,-0.010384667664766312,0.6121955513954163,0.8389974236488342,-0.19608910381793976,0.5301358103752136,0.8439508676528931,-0.18597866594791412,0.5776569843292236,0.9427503943443298,0.043155428022146225,0.5312780737876892,0.9977380633354187,-0.005500626750290394,0.5613361597061157,0.9557110667228699,0.06034623086452484,0.5378243327140808,1.0236445665359497,0.004137687850743532,0.5672944188117981,1.0060845613479614,-0.031893931329250336,0.5327578186988831,1.0701261758804321,-0.11281191557645798
497,0.5178124308586121,0.36298754811286926,-0.36837032437324524,0.5340016484260559,0.33483293652534485,-0.3552953600883484,0.5421047806739807,0.3349880874156952,-0.35522252321243286,0.5494518280029297,0.33537712693214417,-0.35511043667793274,0.5080388188362122,0.33577120304107666,-0.3507446050643921,0.5014422535896301,0.33596792817115784,-0.3507579267024994,0.4959850013256073,0.3361634612083435,-0.35068586468696594,0.571968674659729,0.34583383798599243,-0.24307367205619812,0.4911250174045563,0.34938502311706543,-0.2205882966518402,0.5361481308937073,0.39926207065582275,-0.3232514262199402,0.5069704651832581,0.39822956919670105,-0.315971314907074,0.5989654660224915,0.4102323353290558,-0.15522059798240662,0.485891193151474,0.45679229497909546,-0.1639252007007599,0.6491311192512512,0.45771586894989014,-0.2790994644165039,0.4812323749065399,0.5768658518791199,-0.23863567411899567,0.6180796027183533,0.49505558609962463,-0.5341452360153198,0.5308871865272522,0.6671342253684998,-0.382589191198349,0.6140580773353577,0.5292174816131592,-0.5928099751472473,0.5440985560417175,0.7049904465675354,-0.43346795439720154,0.600324273109436,0.5167844295501709,-0.5933066606521606,0.5556477308273315,0.6830564141273499,-0.44281646609306335,0.596108078956604,0.510586142539978,-0.5404751896858215,0.5523133873939514,0.6691350340843201,-0.38968780636787415,0.5991934537887573,0.6945270299911499,0.010704302228987217,0.5304562449455261,0.6996586918830872,-0.010393286123871803,0.6127875447273254,0.839617908000946,-0.22311903536319733,0.5303577780723572,0.8439916372299194,-0.20086295902729034,0.5774649977684021,0.9439652562141418,0.006337049417197704,0.5301392078399658,0.9994516968727112,-0.035051509737968445,0.5613024234771729,0.9568476676940918,0.02208925038576126,0.536696195602417,1.026907205581665,-0.027781451120972633,0.5670651793479919,1.0093985795974731,-0.07339011877775192,0.5293946862220764,1.0725404024124146,-0.15113545954227448
498,0.517912745475769,0.36307984590530396,-0.36944541335105896,0.5342572927474976,0.33489853143692017,-0.3563551902770996,0.5423651933670044,0.33503368496894836,-0.3562788963317871,0.5497101545333862,0.33540022373199463,-0.35616567730903625,0.5081796050071716,0.33589211106300354,-0.351826936006546,0.5015695095062256,0.3361104428768158,-0.35183975100517273,0.4960775673389435,0.3363218903541565,-0.3517688810825348,0.5720846056938171,0.3459731638431549,-0.24438947439193726,0.4910421371459961,0.34933552145957947,-0.22179380059242249,0.5363371968269348,0.3998667895793915,-0.3243759572505951,0.507178008556366,0.3983437716960907,-0.31710347533226013,0.5996666550636292,0.4105430841445923,-0.1563064008951187,0.4860989451408386,0.45755070447921753,-0.16796593368053436,0.6490805149078369,0.45758751034736633,-0.28322044014930725,0.48247048258781433,0.5776316523551941,-0.2480677217245102,0.6198952794075012,0.49183571338653564,-0.5415769815444946,0.5325952172279358,0.6683108806610107,-0.3898732364177704,0.6163190603256226,0.5259915590286255,-0.6005191802978516,0.5457085967063904,0.70625901222229,-0.4371730387210846,0.6020017266273499,0.5138288140296936,-0.600398063659668,0.5574264526367188,0.6844760179519653,-0.4432865083217621,0.5975332260131836,0.5080733299255371,-0.5476474761962891,0.5543050765991211,0.6704722046852112,-0.3944301903247833,0.5999515056610107,0.6943227648735046,0.010131808929145336,0.530807375907898,0.6990318298339844,-0.009804707951843739,0.6133207082748413,0.8401479721069336,-0.2317163497209549,0.5303575396537781,0.8438066244125366,-0.20414890348911285,0.5774155855178833,0.9447386860847473,0.0013717797119170427,0.529869556427002,0.9991576075553894,-0.03380967304110527,0.5613049864768982,0.956734299659729,0.017499089241027832,0.5365907549858093,1.0260080099105835,-0.026072850450873375,0.5669807195663452,1.0109684467315674,-0.07825417816638947,0.5278050303459167,1.0718677043914795,-0.1484614461660385
499,0.5180518627166748,0.3633432984352112,-0.37863653898239136,0.5344669222831726,0.3349563181400299,-0.3653583824634552,0.5425546169281006,0.33509892225265503,-0.3652718663215637,0.5498968362808228,0.33548787236213684,-0.36516422033309937,0.5083405375480652,0.3359415829181671,-0.3611763119697571,0.5016974210739136,0.3361971974372864,-0.3611903190612793,0.4961656928062439,0.3364454209804535,-0.36111879348754883,0.5721702575683594,0.3461584150791168,-0.2520811855792999,0.49098262190818787,0.3493499457836151,-0.23058335483074188,0.5364656448364258,0.40047934651374817,-0.33288806676864624,0.5073761343955994,0.39858993887901306,-0.3260020315647125,0.5998793840408325,0.4105924963951111,-0.16255798935890198,0.48628944158554077,0.45817360281944275,-0.17749066650867462,0.6489980816841125,0.4571411609649658,-0.30042511224746704,0.4829675555229187,0.577793300151825,-0.26090437173843384,0.62058424949646,0.4920547902584076,-0.5596759915351868,0.533409059047699,0.6686520576477051,-0.41017022728919983,0.6173168420791626,0.5249795317649841,-0.6203500628471375,0.5463695526123047,0.7065620422363281,-0.4577626585960388,0.6010695695877075,0.5132213830947876,-0.619105339050293,0.5581706166267395,0.6848378777503967,-0.4638899266719818,0.5981525778770447,0.5071977376937866,-0.5653382539749146,0.5551853179931641,0.6708163619041443,-0.4141978621482849,0.6005830764770508,0.6933695673942566,0.008915985003113747,0.53106290102005,0.6982564330101013,-0.008579030632972717,0.613671600818634,0.8401561975479126,-0.24251903593540192,0.5303551554679871,0.8434487581253052,-0.20946532487869263,0.5773835778236389,0.9455773830413818,-0.006708100903779268,0.529656171798706,0.9984413385391235,-0.03204992040991783,0.5613651871681213,0.9567123055458069,0.009608874097466469,0.5365476012229919,1.0253043174743652,-0.0236069168895483,0.5669783353805542,1.0120905637741089,-0.08906970918178558,0.5266247987747192,1.071753978729248,-0.14601580798625946
500,0.51814866065979,0.3634643852710724,-0.38752517104148865,0.534611701965332,0.3349917232990265,-0.3740822970867157,0.5426893830299377,0.3351195454597473,-0.37399208545684814,0.5500327944755554,0.33551380038261414,-0.37388288974761963,0.5084307789802551,0.33602631092071533,-0.36994168162345886,0.5017629265785217,0.33629104495048523,-0.3699614405632019,0.4962034523487091,0.33654171228408813,-0.3698910176753998,0.5722553730010986,0.3462451696395874,-0.25969937443733215,0.4909329414367676,0.3493306040763855,-0.23835739493370056,0.536575436592102,0.40084192156791687,-0.3413282632827759,0.5074995160102844,0.3987979590892792,-0.33449429273605347,0.5999967455863953,0.41058704257011414,-0.16741783916950226,0.486382395029068,0.4588698744773865,-0.18364828824996948,0.6489664912223816,0.4567677676677704,-0.30236008763313293,0.4833487868309021,0.5780240297317505,-0.2625467777252197,0.6205479502677917,0.4924951195716858,-0.5575142502784729,0.5340418219566345,0.6689569354057312,-0.41064539551734924,0.6175532937049866,0.5248481631278992,-0.6178191900253296,0.5469056963920593,0.7069105505943298,-0.45815953612327576,0.6005613803863525,0.5132693648338318,-0.6172603368759155,0.5586625933647156,0.6851004958152771,-0.4649946391582489,0.5983285903930664,0.5070958137512207,-0.5633012652397156,0.5557298064231873,0.6710553169250488,-0.41479766368865967,0.6009501218795776,0.692537248134613,0.00854762177914381,0.5312716364860535,0.6978567838668823,-0.008211866952478886,0.613888144493103,0.8403189182281494,-0.23642593622207642,0.5303546786308289,0.843440055847168,-0.20723821222782135,0.577376663684845,0.9461934566497803,0.0010873961728066206,0.5293574929237366,0.9983534216880798,-0.027580557391047478,0.5614548921585083,0.9577295184135437,0.01760602928698063,0.5363317728042603,1.0246484279632568,-0.018853357061743736,0.5669967532157898,1.0126537084579468,-0.08008916676044464,0.5259419679641724,1.0712776184082031,-0.14079396426677704
501,0.5181326270103455,0.3648005723953247,-0.41343554854393005,0.5345944762229919,0.3354838192462921,-0.400111585855484,0.5426816940307617,0.33559826016426086,-0.40002238750457764,0.5500176548957825,0.3360196650028229,-0.39992496371269226,0.5084100961685181,0.3365134298801422,-0.3963863253593445,0.5017446875572205,0.33674001693725586,-0.3964144289493561,0.49618256092071533,0.3370037376880646,-0.39633846282958984,0.5722779035568237,0.34656408429145813,-0.28391554951667786,0.49087464809417725,0.34960561990737915,-0.26438185572624207,0.536558985710144,0.4018245339393616,-0.36637911200523376,0.5074986219406128,0.4001932144165039,-0.3600371778011322,0.5999559760093689,0.4103979766368866,-0.19126209616661072,0.48637449741363525,0.4614006280899048,-0.20437641441822052,0.6498340964317322,0.45379382371902466,-0.3364472985267639,0.4836558699607849,0.5785675048828125,-0.28522586822509766,0.6206348538398743,0.4922071099281311,-0.595386803150177,0.5339592695236206,0.6699730157852173,-0.4382573664188385,0.6187398433685303,0.5234696269035339,-0.6585273742675781,0.5468108654022217,0.708574116230011,-0.4880181550979614,0.600759744644165,0.5134681463241577,-0.6549026370048523,0.5584502816200256,0.6868265271186829,-0.49504950642585754,0.5985993146896362,0.5073033571243286,-0.6001299619674683,0.5555233359336853,0.6722202301025391,-0.44271615147590637,0.601368248462677,0.692537784576416,0.00778504554182291,0.5317315459251404,0.6984524726867676,-0.007452930323779583,0.6139841079711914,0.8413143754005432,-0.22744378447532654,0.5303528308868408,0.84441739320755,-0.20552459359169006,0.5773709416389465,0.9455457329750061,0.021083159372210503,0.5293557643890381,0.9961374998092651,-0.005696057807654142,0.5615385174751282,0.9563964009284973,0.040454402565956116,0.536334753036499,1.0219683647155762,0.006004834547638893,0.5668641924858093,1.0099114179611206,-0.058876655995845795,0.5262442231178284,1.0689960718154907,-0.11301784217357635
502,0.5181199312210083,0.36536481976509094,-0.4054826498031616,0.5345869064331055,0.33567240834236145,-0.3920997083187103,0.5426864624023438,0.33579346537590027,-0.39201435446739197,0.5500184893608093,0.3362434208393097,-0.39191296696662903,0.5083937048912048,0.3367539644241333,-0.38817867636680603,0.5017337203025818,0.3369940519332886,-0.38820114731788635,0.49616923928260803,0.33729133009910583,-0.388124018907547,0.5723109841346741,0.34660792350769043,-0.27722489833831787,0.4908372759819031,0.34981951117515564,-0.25693538784980774,0.5365593433380127,0.4022568464279175,-0.35909372568130493,0.5075053572654724,0.4009803831577301,-0.3525199294090271,0.5999189019203186,0.4102341830730438,-0.186823770403862,0.4863773584365845,0.46272608637809753,-0.19849173724651337,0.6505585312843323,0.452105849981308,-0.3311111032962799,0.48376375436782837,0.5790305733680725,-0.27744194865226746,0.620738685131073,0.4915589988231659,-0.5889384746551514,0.5338804721832275,0.6707677841186523,-0.42920634150505066,0.6193209290504456,0.5219579339027405,-0.6518970727920532,0.5467855334281921,0.7098709940910339,-0.47844094038009644,0.6008889079093933,0.5131497383117676,-0.6480007767677307,0.5583160519599915,0.6878860592842102,-0.48577913641929626,0.598707377910614,0.507084846496582,-0.5935573577880859,0.5553330183029175,0.672897458076477,-0.4337911009788513,0.6016857624053955,0.6926458477973938,0.007475327234715223,0.5321138501167297,0.6992034912109375,-0.007140956819057465,0.6141526699066162,0.8417088985443115,-0.22845879197120667,0.530352771282196,0.8449944853782654,-0.20309819281101227,0.5773002505302429,0.9453322291374207,0.02101036347448826,0.5293072462081909,0.9953570365905762,-0.005775146652013063,0.5615398287773132,0.9557551741600037,0.03987479209899902,0.5363227725028992,1.0213375091552734,0.005123878829181194,0.5668122172355652,1.0081626176834106,-0.0583997406065464,0.5262812972068787,1.0680277347564697,-0.11409993469715118
503,0.5181080102920532,0.3657350242137909,-0.40112441778182983,0.534575879573822,0.3358284533023834,-0.38788849115371704,0.5426865816116333,0.3359273672103882,-0.38780543208122253,0.5500165224075317,0.3363693952560425,-0.3877016305923462,0.5083801746368408,0.33699485659599304,-0.38384151458740234,0.5017267465591431,0.337275892496109,-0.3838615417480469,0.49616318941116333,0.33764323592185974,-0.38378533720970154,0.5723360180854797,0.34663254022598267,-0.2739953398704529,0.490813672542572,0.3501705825328827,-0.2531377077102661,0.5365870594978333,0.40251752734184265,-0.3551323115825653,0.5075465440750122,0.40161457657814026,-0.34839528799057007,0.5998882055282593,0.409969687461853,-0.1847435086965561,0.4864092171192169,0.4635913670063019,-0.19546395540237427,0.6509668231010437,0.45112258195877075,-0.3315316140651703,0.4838968813419342,0.5794249773025513,-0.2746947109699249,0.6207332015037537,0.49100086092948914,-0.5891383290290833,0.5338154435157776,0.671352744102478,-0.426844984292984,0.6195262670516968,0.5211272239685059,-0.6519221067428589,0.5467908978462219,0.7106620669364929,-0.47599613666534424,0.6009798049926758,0.5129761695861816,-0.6476731896400452,0.5582186579704285,0.6885504722595215,-0.48317989706993103,0.5987330675125122,0.506906270980835,-0.5935807824134827,0.5551953911781311,0.6733977794647217,-0.431400328874588,0.6019490957260132,0.6930007934570312,0.007499063387513161,0.5325329303741455,0.6998624205589294,-0.00716591440141201,0.614219069480896,0.8424851298332214,-0.22622253000736237,0.5304002165794373,0.8450943827629089,-0.20242257416248322,0.5772888660430908,0.9454908967018127,0.024113647639751434,0.529238224029541,0.9961976408958435,-0.006586472038179636,0.5615989565849304,0.9555583596229553,0.0424579493701458,0.5361910462379456,1.022630214691162,0.004209078382700682,0.5673468708992004,1.0100940465927124,-0.0573926642537117,0.52645343542099,1.0688337087631226,-0.11658991873264313
504,0.5181030631065369,0.3659784197807312,-0.39933955669403076,0.5345739126205444,0.33592429757118225,-0.3861662745475769,0.5427064895629883,0.3360210955142975,-0.3860841393470764,0.5500481724739075,0.33646342158317566,-0.3859785497188568,0.5083687901496887,0.337138831615448,-0.3821798264980316,0.5017213821411133,0.33747074007987976,-0.3821985125541687,0.4961567521095276,0.33792567253112793,-0.38212159276008606,0.5723889470100403,0.3466629385948181,-0.27273786067962646,0.49072808027267456,0.350577712059021,-0.25218501687049866,0.5366361737251282,0.40270352363586426,-0.3535434305667877,0.507588803768158,0.40212956070899963,-0.34687697887420654,0.5998777747154236,0.4097649157047272,-0.18363432586193085,0.4864039421081543,0.4647086560726166,-0.19544166326522827,0.6510699391365051,0.4506462514400482,-0.33061060309410095,0.48403942584991455,0.579849362373352,-0.2763926088809967,0.6207448840141296,0.49051231145858765,-0.5874702334403992,0.5338032841682434,0.6717936396598816,-0.42896491289138794,0.6197493076324463,0.520645260810852,-0.6498873233795166,0.5468797087669373,0.7111096978187561,-0.4782792925834656,0.6010815501213074,0.5129531621932983,-0.6458712220191956,0.5581827759742737,0.6889630556106567,-0.4852079451084137,0.5987637042999268,0.5068206787109375,-0.5920032262802124,0.5551246404647827,0.6737776398658752,-0.43345749378204346,0.6020117402076721,0.693268358707428,0.007705871481448412,0.5326811671257019,0.7006065845489502,-0.0073687355034053326,0.6142452955245972,0.8434052467346191,-0.20924274623394012,0.5305432677268982,0.8451002836227417,-0.194268137216568,0.577293336391449,0.9456334710121155,0.036661531776189804,0.5292250514030457,0.9961717128753662,-0.002797030610963702,0.5617192387580872,0.9554427266120911,0.054041553288698196,0.5360991358757019,1.02250337600708,0.007101467344909906,0.567830502986908,1.0114736557006836,-0.04324449226260185,0.5265328884124756,1.0687408447265625,-0.11341127008199692
505,0.5176447629928589,0.3663462996482849,-0.37105321884155273,0.534376859664917,0.3365257680416107,-0.35784319043159485,0.5426524877548218,0.3366038203239441,-0.35776621103286743,0.5500369668006897,0.3370662033557892,-0.35765206813812256,0.508307695388794,0.33762988448143005,-0.3532439172267914,0.5016704797744751,0.3379005193710327,-0.3532382845878601,0.49605265259742737,0.33828166127204895,-0.35315579175949097,0.5723859667778015,0.3474990725517273,-0.24870344996452332,0.49056145548820496,0.3507441282272339,-0.22574208676815033,0.5362910032272339,0.4029386341571808,-0.327224463224411,0.5073593854904175,0.402246356010437,-0.319905549287796,0.5997158885002136,0.41031593084335327,-0.16939149796962738,0.4863249361515045,0.46545863151550293,-0.17131249606609344,0.6510221362113953,0.4505299925804138,-0.3186015784740448,0.4838944971561432,0.580028772354126,-0.24460344016551971,0.6222188472747803,0.49054864048957825,-0.5745512843132019,0.5334941744804382,0.6726973056793213,-0.39144036173820496,0.6222244501113892,0.5203012824058533,-0.6361950039863586,0.5468166470527649,0.7137590050697327,-0.4388514757156372,0.603274405002594,0.5128266215324402,-0.632129430770874,0.5579082369804382,0.6907045841217041,-0.4463355839252472,0.6005265116691589,0.5067136287689209,-0.5785995721817017,0.5548179745674133,0.6744844913482666,-0.39605265855789185,0.6020148396492004,0.6965968012809753,0.006738893687725067,0.5329496264457703,0.7047973275184631,-0.006394140888005495,0.6147171258926392,0.8452829718589783,-0.21657831966876984,0.5306280851364136,0.8450988531112671,-0.2023414522409439,0.5773653388023376,0.9452739953994751,0.03552944213151932,0.5294551849365234,0.9930078387260437,-0.0004464243829715997,0.5620572566986084,0.95509272813797,0.053461864590644836,0.536591649055481,1.017480492591858,0.01105195190757513,0.5681737065315247,1.0102763175964355,-0.03998703882098198,0.5265403389930725,1.0661094188690186,-0.10065282136201859
506,0.5172447562217712,0.36652010679244995,-0.364400178194046,0.534223735332489,0.3369590640068054,-0.3508692979812622,0.5426065325737,0.33708134293556213,-0.3507920503616333,0.5500208735466003,0.3376184105873108,-0.3506793677806854,0.5082620978355408,0.3378431797027588,-0.34651127457618713,0.5016433000564575,0.3380192518234253,-0.34650805592536926,0.49600183963775635,0.3383170962333679,-0.34643083810806274,0.5723626017570496,0.34813952445983887,-0.24038338661193848,0.4904957711696625,0.35078275203704834,-0.21849581599235535,0.5360803604125977,0.40317726135253906,-0.32006052136421204,0.5072000026702881,0.4022688865661621,-0.31307879090309143,0.5996330976486206,0.41051432490348816,-0.16154679656028748,0.4861515164375305,0.46618613600730896,-0.16576968133449554,0.6505051851272583,0.45056506991386414,-0.31395143270492554,0.48387739062309265,0.5805181860923767,-0.24454058706760406,0.6228322386741638,0.48965805768966675,-0.5740967392921448,0.5332099795341492,0.6732130646705627,-0.3947477638721466,0.6229273080825806,0.5192808508872986,-0.6352409720420837,0.5467755794525146,0.714166522026062,-0.4424247443675995,0.604150116443634,0.5117560029029846,-0.6319776177406311,0.5575162172317505,0.6913270354270935,-0.4495881199836731,0.6013126373291016,0.5059472322463989,-0.5784575939178467,0.554344892501831,0.6749125719070435,-0.3992093801498413,0.6020309925079346,0.6973203420639038,0.006654937285929918,0.5331273674964905,0.7059968113899231,-0.006312185898423195,0.6149731278419495,0.8470779657363892,-0.23485061526298523,0.5306653380393982,0.8450892567634583,-0.20902462303638458,0.5770730972290039,0.9457772374153137,0.022347358986735344,0.5304409265518188,0.9937084913253784,-0.0063517712987959385,0.5619522929191589,0.9562616348266602,0.04101650416851044,0.5377652645111084,1.0182480812072754,0.005370432045310736,0.5688894987106323,1.0116711854934692,-0.05404721945524216,0.5274862051010132,1.0676547288894653,-0.10728874057531357
507,0.5171241760253906,0.3666090667247772,-0.36859649419784546,0.5341984629631042,0.33725231885910034,-0.35532066226005554,0.5425981879234314,0.33739954233169556,-0.35524222254753113,0.5500137805938721,0.33796823024749756,-0.355125367641449,0.5082522034645081,0.33797261118888855,-0.35111141204833984,0.5016383528709412,0.3380924165248871,-0.35111579298973083,0.495993435382843,0.33833959698677063,-0.3510438799858093,0.5723444819450378,0.348453164100647,-0.244160994887352,0.49043840169906616,0.35081374645233154,-0.22294360399246216,0.5360749363899231,0.40332573652267456,-0.32384583353996277,0.5071951150894165,0.40228015184402466,-0.3170620799064636,0.5995683670043945,0.41051149368286133,-0.16103050112724304,0.4860212206840515,0.46654197573661804,-0.16837367415428162,0.6501595973968506,0.45061296224594116,-0.3023645281791687,0.4838513135910034,0.5811013579368591,-0.24172060191631317,0.6231849789619446,0.4893866777420044,-0.5555981397628784,0.5329481959342957,0.6732860207557678,-0.3899243474006653,0.6230888962745667,0.5189975500106812,-0.6158411502838135,0.5466214418411255,0.7141051292419434,-0.4372827410697937,0.6045818328857422,0.5113482475280762,-0.6139193177223206,0.557125985622406,0.6914811134338379,-0.44519761204719543,0.6017560958862305,0.5056467056274414,-0.5604084134101868,0.5539261102676392,0.6751070022583008,-0.3945057690143585,0.6021249294281006,0.6979953050613403,0.007228118367493153,0.5333171486854553,0.7068585753440857,-0.0068961093202233315,0.6152587532997131,0.8491195440292358,-0.19720789790153503,0.5307421088218689,0.8452987670898438,-0.1999421864748001,0.5770701766014099,0.9456353783607483,0.06434397399425507,0.5311180949211121,0.9935181736946106,0.012712632305920124,0.5619655251502991,0.9559437036514282,0.08371198177337646,0.5380398631095886,1.0177446603775024,0.025267357006669044,0.5706894397735596,1.0108739137649536,-0.003705241484567523,0.5314353108406067,1.067394733428955,-0.08532501757144928
508,0.5170879364013672,0.3666315972805023,-0.369937539100647,0.534190833568573,0.3374321162700653,-0.35671237111091614,0.5426004528999329,0.33761918544769287,-0.3566347062587738,0.5500247478485107,0.33821895718574524,-0.3565175235271454,0.5082424879074097,0.3379860520362854,-0.3525300621986389,0.5016308426856995,0.3381294310092926,-0.35253503918647766,0.4959868788719177,0.33837538957595825,-0.35246339440345764,0.5723407864570618,0.34866103529930115,-0.24532000720500946,0.4903980493545532,0.35083019733428955,-0.22427670657634735,0.5360833406448364,0.40339866280555725,-0.32507699728012085,0.5071945786476135,0.4022911787033081,-0.31832897663116455,0.5995560884475708,0.4105072617530823,-0.16171245276927948,0.48594072461128235,0.4669404923915863,-0.16923321783542633,0.6501324772834778,0.45067256689071655,-0.30380451679229736,0.483841210603714,0.5815345048904419,-0.244557723402977,0.6237383484840393,0.4894762337207794,-0.5560033321380615,0.5327019095420837,0.6733161211013794,-0.39245206117630005,0.6231528520584106,0.519053041934967,-0.6161345839500427,0.5463508367538452,0.714019238948822,-0.4398275911808014,0.6048535704612732,0.5112049579620361,-0.614456295967102,0.5567336678504944,0.6914603114128113,-0.4476641118526459,0.6021252274513245,0.5055323243141174,-0.5609731674194336,0.5535372495651245,0.6751916408538818,-0.3970116972923279,0.6023027896881104,0.6985026001930237,0.007480555213987827,0.5334676504135132,0.7075915336608887,-0.0071515291929244995,0.6154086589813232,0.8503792881965637,-0.20001216232776642,0.530811607837677,0.8454082012176514,-0.19824470579624176,0.5770666599273682,0.9455652236938477,0.058285605162382126,0.5311660170555115,0.9936938285827637,0.00945693626999855,0.561994194984436,0.95576012134552,0.07729113847017288,0.5380041003227234,1.0179846286773682,0.0211410503834486,0.5710586905479431,1.0101732015609741,-0.012032082304358482,0.5321245789527893,1.0673940181732178,-0.09247078746557236
509,0.5170813202857971,0.36723390221595764,-0.37159261107444763,0.5342167019844055,0.33798325061798096,-0.35753190517425537,0.5426568984985352,0.3380962014198303,-0.3574567139148712,0.5500897169113159,0.3386407494544983,-0.3573440909385681,0.5082347393035889,0.3386324346065521,-0.3539007306098938,0.5016324520111084,0.33868685364723206,-0.3539098799228668,0.4960036873817444,0.33877164125442505,-0.3538403809070587,0.572433590888977,0.3488730490207672,-0.24824675917625427,0.49055132269859314,0.3508484959602356,-0.22502125799655914,0.5361083149909973,0.4037407338619232,-0.3261356055736542,0.507201611995697,0.40236803889274597,-0.31986522674560547,0.5995436310768127,0.41056665778160095,-0.16596531867980957,0.485953152179718,0.4668729603290558,-0.17060567438602448,0.6501171588897705,0.45027956366539,-0.31088951230049133,0.4838325083255768,0.5812932252883911,-0.24557651579380035,0.6228935718536377,0.4899901747703552,-0.5626430511474609,0.5322182774543762,0.673635721206665,-0.39325281977653503,0.6231091022491455,0.520206093788147,-0.6235479116439819,0.5457331538200378,0.7151058912277222,-0.4407917261123657,0.6045999526977539,0.5138600468635559,-0.6222159266471863,0.5561333894729614,0.6939610242843628,-0.4509280323982239,0.6019614934921265,0.5077608823776245,-0.5676882863044739,0.5529801845550537,0.6772045493125916,-0.3982439935207367,0.6022578477859497,0.6990751624107361,0.007913229987025261,0.5335143804550171,0.7079269289970398,-0.007587472442537546,0.6153336763381958,0.8520553708076477,-0.20110715925693512,0.5307686924934387,0.8462525010108948,-0.19503332674503326,0.5770185589790344,0.946411669254303,0.05231378972530365,0.5311002731323242,0.9985784292221069,0.008004368282854557,0.5619961619377136,0.957512617111206,0.07074441015720367,0.5377690196037292,1.024309515953064,0.02053198218345642,0.5811932682991028,1.0351066589355469,-0.019759448245167732,0.5322154760360718,1.0723427534103394,-0.0944056585431099
